whenever pass_by waste receptacle and don't let_go pear;|||;!"let_go(pear)" & F"pass_by(waste_receptacle)";|||;['"let_go(pear)"', '"pass_by(waste_receptacle)"']
at some time grab orange and don't let_go pear;|||;!"let_go(pear)" & F"grab(orange)";|||;['"let_go(pear)"', '"grab(orange)"']
when possible get_hold orange and don't let_go pear;|||;!"let_go(pear)" & F"get_hold(orange)";|||;['"let_go(pear)"', '"get_hold(orange)"']
do not let_go orange and at some time go_to transh can;|||;!"let_go(orange)" & F"go_to(transh_can)";|||;['"let_go(orange)"', '"go_to(transh_can)"']
do not let_go orange and at some time grab flag;|||;!"let_go(orange)" & F"grab(flag)";|||;['"grab(flag)"', '"let_go(orange)"']
at some time go_near house and do not let_go pear;|||;!"let_go(pear)" & F"go_near(house)";|||;['"let_go(pear)"', '"go_near(house)"']
when possible get_close tree and don't let_go pear;|||;!"let_go(pear)" & F"get_close(tree)";|||;['"let_go(pear)"', '"get_close(tree)"']
when possible venture_to waste basket and do not let_go pear;|||;!"let_go(pear)" & F"venture_to(waste_basket)";|||;['"let_go(pear)"', '"venture_to(waste_basket)"']
don't let_go pear and at some time stop_by house;|||;!"let_go(pear)" & F"stop_by(house)";|||;['"let_go(pear)"', '"stop_by(house)"']
whenever snag orange and don't let_go orange;|||;!"let_go(orange)" & F"snag(orange)";|||;['"let_go(orange)"', '"snag(orange)"']
do not let_go orange and whenever move_near tree;|||;!"let_go(orange)" & F"move_near(tree)";|||;['"move_near(tree)"', '"let_go(orange)"']
don't let_go pear and at some time journey_by house;|||;!"let_go(pear)" & F"journey_by(house)";|||;['"let_go(pear)"', '"journey_by(house)"']
never drop orange and don't let_go orange;|||;!"let_go(orange)" & G!"drop(orange)";|||;['"drop(orange)"', '"let_go(orange)"']
repeatedly go_to apple trashcan and don't let_go pear;|||;!"let_go(pear)" & GF"go_to(apple_trashcan)";|||;['"let_go(pear)"', '"go_to(apple_trashcan)"']
don't let_go pear and repeatedly grab tree;|||;!"let_go(pear)" & GF"grab(tree)";|||;['"let_go(pear)"', '"grab(tree)"']
do not let_go orange and always hold_on pear;|||;!"let_go(orange)" & G"hold_on(pear)";|||;['"let_go(orange)"', '"hold_on(pear)"']
always moving and don't let_go pear;|||;!"let_go(pear)" & Gmoving;|||;['"let_go(pear)"', 'moving']
always moving and do not let_go orange;|||;!"let_go(orange)" & Gmoving;|||;['moving', '"let_go(orange)"']
do not let_go orange and take_to trashcan;|||;!"let_go(orange)" & "take_to(trashcan)";|||;['"let_go(orange)"', '"take_to(trashcan)"']
don't let_go pear and snatch_up pear;|||;!"let_go(pear)" & "snatch_up(pear)";|||;['"let_go(pear)"', '"snatch_up(pear)"']
take_to trashcan and don't let_go pear;|||;!"let_go(pear)" & "take_to(trashcan)";|||;['"let_go(pear)"', '"take_to(trashcan)"']
move_to trashcan and do not let_go orange;|||;!"let_go(orange)" & "move_to(trashcan)";|||;['"move_to(trashcan)"', '"let_go(orange)"']
travel_to apple and do not let_go pear;|||;!"let_go(pear)" & "travel_to(apple)";|||;['"let_go(pear)"', '"travel_to(apple)"']
if do not let_go pear , at any time go_to trashcan;|||;!"let_go(pear)" -> F"go_to(trashcan)";|||;['"let_go(pear)"', '"go_to(trashcan)"']
don't let_go orange means that whenever venture flag;|||;!"let_go(orange)" -> F"venture(flag)";|||;['"let_go(orange)"', '"venture(flag)"']
when do not let_go pear , when possible track_towards tree;|||;!"let_go(pear)" -> F"track_towards(tree)";|||;['"let_go(pear)"', '"track_towards(tree)"']
don't let_go pear can infer that venture_to trash can;|||;!"let_go(pear)" -> "venture_to(trash_can)";|||;['"let_go(pear)"', '"venture_to(trash_can)"']
when don't let_go orange , approach trash can;|||;!"let_go(orange)" -> "approach(trash_can)";|||;['"approach(trash_can)"', '"let_go(orange)"']
Do not at room_2 before retrieving bottle_4 from kitchen_1 and putting it on table_4;|||;!room_2 U (kitchen_1 & F(p_bottle_4 & F(pd & table_4)));|||;['pd', 'table_4', 'room_2', 'kitchen_1', 'p_bottle_4']
Do not at locality_5 before collecting pass_5 from house_2 and delivering it to office_3;|||;!locality_5 U (house_2 & F(p_pass_5 & F(office_3 & pd)));|||;['pd', 'office_3', 'house_2', 'locality_5', 'p_pass_5']
Do not enter locality_5 until you pickup pass_5 from house_2 and put it in office_3;|||;!locality_5 U (house_2 & F(p_pass_5 & F(office_3 & pd)));|||;['pd', 'office_3', 'house_2', 'locality_5', 'p_pass_5']
Stay away from room_2 until you collect bottle_4 from kitchen_1 and deliver it to table_4;|||;!room_2 U (kitchen_1 & F(p_bottle_4 & F(pd & table_4)));|||;['pd', 'table_4', 'room_2', 'kitchen_1', 'p_bottle_4']
Do not at room_2 until you take bottle_4 from kitchen_1, and then put it on table_4;|||;!room_2 U (kitchen_1 & F(p_bottle_4 & F(pd & table_4)));|||;['pd', 'table_4', 'room_2', 'kitchen_1', 'p_bottle_4']
Stay out of locality_5 until you retrieve pass_5 from house_2 and put it in office_3;|||;!locality_5 U (house_2 & F(p_pass_5 & F(office_3 & pd)));|||;['pd', 'office_3', 'house_2', 'locality_5', 'p_pass_5']
Refrain from going to room_2 until you pickup bottle_4 from kitchen_1 and place it on table_4;|||;!room_2 U (kitchen_1 & F(p_bottle_4 & F(pd & table_4)));|||;['pd', 'table_4', 'room_2', 'kitchen_1', 'p_bottle_4']
Do not at street_5 before reaching store_1 and taking package_4 from there.;|||;!street_5 U (p_package_4 & store_1);|||;['p_package_4', 'street_5', 'store_1']
Do not enter garage_1 until you photo of landmark_5;|||;!garage_1 U (landmark_5 & photo);|||;['photo', 'garage_1', 'landmark_5']
Refrain from entering park_9 until you reach gate_7 and photo there;|||;!park_9 U (gate_7 & photo);|||;['photo', 'park_9', 'gate_7']
Do not enter park_9 until you at gate_7 and photo;|||;!park_9 U (gate_7 & photo);|||;['photo', 'park_9', 'gate_7']
don't let_go orange until at some time lay_hold_of apple;|||;!"let_go(orange)" U F"lay_hold_of(apple)";|||;['"lay_hold_of(apple)"', '"let_go(orange)"']
do not let_go pear until whenever get_to flag;|||;!"let_go(pear)" U F"get_to(flag)";|||;['"let_go(pear)"', '"get_to(flag)"']
do not let_go pear until at any time venture flag;|||;!"let_go(pear)" U F"venture(flag)";|||;['"let_go(pear)"', '"venture(flag)"']
don't let_go pear until at any time snatch pear;|||;!"let_go(pear)" U F"snatch(pear)";|||;['"let_go(pear)"', '"snatch(pear)"']
do not let_go pear until whenever shift_to flag;|||;!"let_go(pear)" U F"shift_to(flag)";|||;['"let_go(pear)"', '"shift_to(flag)"']
do not let_go pear until at some time be_in house's vicinity;|||;!"let_go(pear)" U F"be_in(house's_vicinity)";|||;['"let_go(pear)"', '"be_in(house\'s_vicinity)"']
do not let_go orange until at any time snag orange;|||;!"let_go(orange)" U F"snag(orange)";|||;['"let_go(orange)"', '"snag(orange)"']
Avoid entering park_5 until you have reached intersection_4;|||;!park_5 U intersection_4;|||;['park_5', 'intersection_4']
Stay away from intersection_4 until you reach street_5;|||;!intersection_4 U street_5;|||;['street_5', 'intersection_4']
Stay away from intersection_4 until you get to street_5;|||;!intersection_4 U street_5;|||;['street_5', 'intersection_4']
Do not enter buildig 8 until you have reached parking_lot_8;|||;!building_8 U parking_lot_8;|||;['building_8', 'parking_lot_8']
Ensure you stay away from building_8 until parking_lot_8 is visited;|||;!building_8 U parking_lot_8;|||;['building_8', 'parking_lot_8']
Avoid going to building_8 until you have reached parking_lot_8;|||;!building_8 U parking_lot_8;|||;['building_8', 'parking_lot_8']
Stay away from park_6 until you collect pass_4;|||;!park_6 U p_pass_4;|||;['park_6', 'p_pass_4']
Refrain from visiting intersection_4 until you have reached street_5;|||;!intersection_4 U street_5;|||;['street_5', 'intersection_4']
Refrain from going to room_4 before you arrive at building_4;|||;!room_4 U building_4;|||;['building_4', 'room_4']
Do not at park_5 before reaching intersection_4;|||;!park_5 U intersection_4;|||;['park_5', 'intersection_4']
Do not enter park_6 until you pickup pass_4;|||;!park_6 U p_pass_4;|||;['park_6', 'p_pass_4']
Ensure building_1 is avoided until reaching street_4.;|||;!building_1 U street_4;|||;['building_1', 'street_4']
don't let_go pear or at some time clutch orange;|||;!"let_go(pear)" | F"clutch(orange)";|||;['"let_go(pear)"', '"clutch(orange)"']
at any time get orange or don't let_go pear;|||;!"let_go(pear)" | F"get(orange)";|||;['"let_go(pear)"', '"get(orange)"']
whenever spend_time_at tree or do not let_go pear;|||;!"let_go(pear)" | F"spend_time_at(tree)";|||;['"let_go(pear)"', '"spend_time_at(tree)"']
at some time have pear or don't let_go pear;|||;!"let_go(pear)" | F"have(pear)";|||;['"let_go(pear)"', '"have(pear)"']
when possible withdraw pear or do not let_go pear;|||;!"let_go(pear)" | F"withdraw(pear)";|||;['"let_go(pear)"', '"withdraw(pear)"']
when possible withdraw pear or don't let_go orange;|||;!"let_go(orange)" | F"withdraw(pear)";|||;['"let_go(orange)"', '"withdraw(pear)"']
do not let_go pear or when possible be_in house's vicinity;|||;!"let_go(pear)" | F"be_in(house's_vicinity)";|||;['"let_go(pear)"', '"be_in(house\'s_vicinity)"']
when possible go_to transh can or don't let_go orange;|||;!"let_go(orange)" | F"go_to(transh_can)";|||;['"let_go(orange)"', '"go_to(transh_can)"']
at any time make_way waste basket or don't let_go pear;|||;!"let_go(pear)" | F"make_way(waste_basket)";|||;['"let_go(pear)"', '"make_way(waste_basket)"']
don't let_go pear or at any time travel_by tree;|||;!"let_go(pear)" | F"travel_by(tree)";|||;['"let_go(pear)"', '"travel_by(tree)"']
at any time withdraw pear or do not let_go orange;|||;!"let_go(orange)" | F"withdraw(pear)";|||;['"let_go(orange)"', '"withdraw(pear)"']
don't let_go orange or at any time migrate_to tree;|||;!"let_go(orange)" | F"migrate_to(tree)";|||;['"let_go(orange)"', '"migrate_to(tree)"']
don't let_go pear or never drop pear;|||;!"let_go(pear)" | G!"drop(pear)";|||;['"let_go(pear)"', '"drop(pear)"']
never drop orange or don't let_go pear;|||;!"let_go(pear)" | G!"drop(orange)";|||;['"let_go(pear)"', '"drop(orange)"']
don't let_go pear or repeatedly go_to waste basket;|||;!"let_go(pear)" | GF"go_to(waste_basket)";|||;['"let_go(pear)"', '"go_to(waste_basket)"']
repeatedly go_to apple trashcan or don't let_go orange;|||;!"let_go(orange)" | GF"go_to(apple_trashcan)";|||;['"go_to(apple_trashcan)"', '"let_go(orange)"']
always have_in orange or don't let_go orange;|||;!"let_go(orange)" | G"have_in(orange)";|||;['"let_go(orange)"', '"have_in(orange)"']
forever hold_on pear or do not let_go pear;|||;!"let_go(pear)" | G"hold_on(pear)";|||;['"let_go(pear)"', '"hold_on(pear)"']
don't let_go pear or forever go_by trash can;|||;!"let_go(pear)" | G"go_by(trash_can)";|||;['"let_go(pear)"', '"go_by(trash_can)"']
do not let_go orange or snatch_up pear;|||;!"let_go(orange)" | "snatch_up(pear)";|||;['"let_go(orange)"', '"snatch_up(pear)"']
take_to trashcan or do not let_go orange;|||;!"let_go(orange)" | "take_to(trashcan)";|||;['"let_go(orange)"', '"take_to(trashcan)"']
don't let_go pear or move_towards trash can;|||;!"let_go(pear)" | "move_towards(trash_can)";|||;['"let_go(pear)"', '"move_towards(trash_can)"']
do not let_go orange or reach house;|||;!"let_go(orange)" | "reach(house)";|||;['"reach(house)"', '"let_go(orange)"']
take_to trashcan or don't let_go orange;|||;!"let_go(orange)" | "take_to(trashcan)";|||;['"let_go(orange)"', '"take_to(trashcan)"']
do not let_go orange or take_to trashcan;|||;!"let_go(orange)" | "take_to(trashcan)";|||;['"let_go(orange)"', '"take_to(trashcan)"']
Refrain from entering intersection_1 until you reach street_6, and then move cone_3 from street_2 to intersection_1;|||;(!intersection_1 U street_6) & F(street_2 & F(p_cone_3 & F(intersection_1 & pd)));|||;['pd', 'street_6', 'street_2', 'intersection_1', 'p_cone_3']
Do not enter office_4 until you have picked up pass_6, and ensure that you eventually at house_5, retrieve pass_6, and subsequently deliver it to office_4;|||;(!office_4 U p_pass_6) & F(house_5 & F(p_pass_6 & F(office_4 & pd)));|||;['pd', 'office_4', 'house_5', 'p_pass_6']
Avoid entering intersection_1 until you reach street_6, and then transport cone_3 from street_2 to intersection_1;|||;(!intersection_1 U street_6) & F(street_2 & F(p_cone_3 & F(intersection_1 & pd)));|||;['pd', 'street_6', 'street_2', 'intersection_1', 'p_cone_3']
Do not at office_4 until you pick pass_6 as you deliver pass_6 from house_5 to office_4;|||;(!office_4 U p_pass_6) & F(house_5 & F(p_pass_6 & F(office_4 & pd)));|||;['pd', 'office_4', 'house_5', 'p_pass_6']
Do not approach building_3 until you reach street_6 as you bring box_8 from store_3 to house_2;|||;(!building_3 U street_6) & F(store_3 & F(p_box_8 & F(house_2 & pd)));|||;['pd', 'street_6', 'house_2', 'building_3', 'store_3', 'p_box_8']
Do not at intersection_5 until you reach street_4 as you take pass_4 from house_4 to office_1;|||;(!intersection_5 U street_4) & F(house_4 & F(p_pass_4 & F(office_1 & pd)));|||;['pd', 'street_4', 'house_4', 'intersection_5', 'p_pass_4', 'office_1']
Avoid entering intersection_5 until you reach street_4, and ensure you at house_4, pickup pass_4, and deliver it to office_1;|||;(!intersection_5 U street_4) & F(house_4 & F(p_pass_4 & F(office_1 & pd)));|||;['pd', 'street_4', 'house_4', 'intersection_5', 'p_pass_4', 'office_1']
Avoid going to store_4 until you reach street_6 as you take package_8 from office_2 to store_4;|||;(!store_4 U street_6) & F(office_2 & F(p_package_8 & F(pd & store_4)));|||;['pd', 'street_6', 'p_package_8', 'store_4', 'office_2']
Do not enter park_4 until you reach street_3 as you take takeout_2 from store_7 to bench_3;|||;(!park_4 U street_3) & F(store_7 & F(p_takeout_2 & F(bench_3 & pd)));|||;['pd', 'street_3', 'park_4', 'store_7', 'p_takeout_2', 'bench_3']
Avoid entering park_4 until you reach street_3, and then transport takeout_2 from store_7 to bench_3;|||;(!park_4 U street_3) & F(store_7 & F(p_takeout_2 & F(bench_3 & pd)));|||;['pd', 'street_3', 'park_4', 'store_7', 'p_takeout_2', 'bench_3']
Stay away from park_4 until you reach street_3, and afterward, deliver takeout_2 from store_7 to bench_3;|||;(!park_4 U street_3) & F(store_7 & F(p_takeout_2 & F(bench_3 & pd)));|||;['pd', 'street_3', 'park_4', 'store_7', 'p_takeout_2', 'bench_3']
Stay away from intersection_1 until you get to street_6, and afterward, deliver cone_3 from street_2 to intersection_1;|||;(!intersection_1 U street_6) & F(street_2 & F(p_cone_3 & F(intersection_1 & pd)));|||;['pd', 'street_6', 'street_2', 'intersection_1', 'p_cone_3']
Do not visit parking_lot_4 before reaching street_5, and after that, proceed to enter and remain there;|||;(!parking_lot_4 U street_5) & F(parking_lot_4 & Gparking_lot_4);|||;['street_5', 'parking_lot_4']
Do not enter parking_lot_4 until you reach street_5 as you enter and stay in parking_lot_4;|||;(!parking_lot_4 U street_5) & F(parking_lot_4 & Gparking_lot_4);|||;['street_5', 'parking_lot_4']
Avoid entering street_4 until you reach intersection_2 while going to house_13 to pickup trash_13;|||;(!street_4 U intersection_2) & F(house_13 & p_trash_13);|||;['street_4', 'intersection_2', 'house_13', 'p_trash_13']
Avoid taking pictures until you get to park_5 while going to landmark_4 to take its picture;|||;(!photo U park_5) & F(landmark_4 & photo);|||;['photo', 'park_5', 'landmark_4']
Refrain from entering landmark_5 until you reach park_5, and then ensure you photo of landmark_5 at some point;|||;(!landmark_5 U park_5) & F(landmark_5 & photo);|||;['photo', 'park_5', 'landmark_5']
Stay out of garage_1 until you photo as part of photographing landmark_5;|||;(!garage_1 U photo) & F(landmark_5 & photo);|||;['photo', 'garage_1', 'landmark_5']
Do not take any pictures before reaching park_5, and ensure you eventually photo of landmark_4;|||;(!photo U park_5) & F(landmark_4 & photo);|||;['photo', 'park_5', 'landmark_4']
Avoid entering street_5 until you reach store_1, and ensure that you eventually at store_1 and pickup package_4;|||;(!street_5 U store_1) & F(p_package_4 & store_1);|||;['p_package_4', 'street_5', 'store_1']
Do not at street_4 before reaching intersection_2, as you proceed to house_13 and collect trash_13;|||;(!street_4 U intersection_2) & F(house_13 & p_trash_13);|||;['street_4', 'intersection_2', 'house_13', 'p_trash_13']
Do not enter park_5 until you reach intersection_5 as you photo of monument_3;|||;(!park_5 U intersection_5) & F(monument_3 & photo);|||;['photo', 'park_5', 'monument_3', 'intersection_5']
Stay away from street_4 until you reach intersection_2 as you at house_13 and pickup trash_13;|||;(!street_4 U intersection_2) & F(house_13 & p_trash_13);|||;['street_4', 'intersection_2', 'house_13', 'p_trash_13']
Stay away from park_5 until you arrive at intersection_5, and afterward, photo of monument_3;|||;(!park_5 U intersection_5) & F(monument_3 & photo);|||;['photo', 'park_5', 'monument_3', 'intersection_5']
Stay away from landmark_5 until you arrive at park_5, but make sure to eventually photograph landmark_5;|||;(!landmark_5 U park_5) & F(landmark_5 & photo);|||;['photo', 'park_5', 'landmark_5']
Do not go into park_5 before reaching intersection_5, and ensure you capture a photo of monument_3;|||;(!park_5 U intersection_5) & F(monument_3 & photo);|||;['photo', 'park_5', 'monument_3', 'intersection_5']
Do not enter street_4 before reaching intersection_6 and then stay in street_4 continuously;|||;(!street_4 U intersection_6) & FGstreet_4;|||;['street_4', 'intersection_6']
Stay away from street_4 until you arrive at intersection_6 and then proceed to and remain in street_4;|||;(!street_4 U intersection_6) & FGstreet_4;|||;['street_4', 'intersection_6']
Do not enter building_3 until you arrive at garage_3, and once there, remain in building_3;|||;(!building_3 U garage_3) & FGbuilding_3;|||;['building_3', 'garage_3']
Refrain from visiting street_4 until you have reached intersection_6, after which you must transition to and stay in street_4;|||;(!street_4 U intersection_6) & FGstreet_4;|||;['street_4', 'intersection_6']
Avoid going to street_4 until you reach intersection_6, after which you must at and remain in street_4;|||;(!street_4 U intersection_6) & FGstreet_4;|||;['street_4', 'intersection_6']
Stay away from intersection_8 until street_3 is reached, and ensure you at locality_5 afterward;|||;(!intersection_8 U street_3) & Flocality_5;|||;['intersection_8', 'street_3', 'locality_5']
Do not enter intersection_8 before arriving at street_3, while ensuring you eventually at locality_5;|||;(!intersection_8 U street_3) & Flocality_5;|||;['intersection_8', 'street_3', 'locality_5']
Stay in park_5 until you reach bench_4 as you take bottle_5 from store_2 and deliver it to bench_4;|||;(park_5 U bench_4) & F(store_2 & F(p_bottle_5 & F(bench_4 & pd)));|||;['pd', 'park_5', 'store_2', 'bench_4', 'p_bottle_5']
Stay in park_5 until you reach bench_4, and ensure you eventually at store_2 and pickup bottle_5 and deliver it to bench_4;|||;(park_5 U bench_4) & F(store_2 & F(p_bottle_5 & F(bench_4 & pd)));|||;['pd', 'park_5', 'store_2', 'bench_4', 'p_bottle_5']
Remain in park_5 until you reach bench_4, and ensure you take bottle_5 from store_2 and deliver it to bench_4;|||;(park_5 U bench_4) & F(store_2 & F(p_bottle_5 & F(bench_4 & pd)));|||;['pd', 'park_5', 'store_2', 'bench_4', 'p_bottle_5']
Stay in park_5 until you reach bench_4 and ensure you eventually at store_2 and pickup bottle_5 and deliver it to bench_4;|||;(park_5 U bench_4) & F(store_2 & F(p_bottle_5 & F(bench_4 & pd)));|||;['pd', 'park_5', 'store_2', 'bench_4', 'p_bottle_5']
Stay in locality_1 until you reach intersection_4 as you take package_5 from warehouse_9 to store_2;|||;(locality_1 U intersection_4) & F(warehouse_9 & F(p_package_5 & F(pd & store_2)));|||;['pd', 'p_package_5', 'store_2', 'intersection_4', 'locality_1', 'warehouse_9']
Do not leave locality_1 before reaching intersection_4, and then ensure package_5 is delivered from warehouse_9 to store_2;|||;(locality_1 U intersection_4) & F(warehouse_9 & F(p_package_5 & F(pd & store_2)));|||;['pd', 'p_package_5', 'store_2', 'intersection_4', 'locality_1', 'warehouse_9']
Remain in locality_1 until you arrive intersection_4 as you take package_5 from warehouse_9 to store_2;|||;(locality_1 U intersection_4) & F(warehouse_9 & F(p_package_5 & F(pd & store_2)));|||;['pd', 'p_package_5', 'store_2', 'intersection_4', 'locality_1', 'warehouse_9']
Stay within locality_1 until you arrive at intersection_4, after which deliver package_5 from warehouse_9 to store_2;|||;(locality_1 U intersection_4) & F(warehouse_9 & F(p_package_5 & F(pd & store_2)));|||;['pd', 'p_package_5', 'store_2', 'intersection_4', 'locality_1', 'warehouse_9']
if whenever walk_to flag , whenever walk_to flag;|||;1;|||;[]
when at some time withhold apple , whenever withhold apple;|||;1;|||;[]
at some time reach tree can infer that whenever reach tree;|||;1;|||;[]
if whenever venture_to house , whenever venture_to house;|||;1;|||;[]
when at any time go_by waste basket , at any time go_by waste basket;|||;1;|||;[]
at some time bring pear means that at some time bring pear;|||;1;|||;[]
if at some time journey_to tree , at some time journey_to tree;|||;1;|||;[]
if whenever reach flag , at some time reach flag;|||;1;|||;[]
venture_towards house can infer that venture_towards house;|||;1;|||;[]
if going_to tree , going_to tree;|||;1;|||;[]
pass thru either the red or yellow box to get to the green box;|||;F((red_room | yellow_room) & Fgreen_room);|||;['yellow_room', 'red_room', 'green_room']
go through the yellow or blue_room and enter the green_room;|||;F((blue_room | yellow_room) & Fgreen_room);|||;['blue_room', 'yellow_room', 'green_room']
go through the red or blue_room to the green_room;|||;F((blue_room | red_room) & Fgreen_room);|||;['blue_room', 'red_room', 'green_room']
go through the blue or red_room to the yellow_room;|||;F((blue_room | red_room) & Fyellow_room);|||;['blue_room', 'yellow_room', 'red_room']
move the robot through the yellow or red small room and then to the large green_room;|||;F((red_room | yellow_room) & Fgreen_room);|||;['yellow_room', 'red_room', 'green_room']
go through the green or red_room to get to the blue_room;|||;F((green_room | red_room) & Fblue_room);|||;['blue_room', 'red_room', 'green_room']
at the green_room either through the yellow_room or through the blue_room only;|||;F((blue_room | yellow_room) & Fgreen_room);|||;['blue_room', 'yellow_room', 'green_room']
go through the yellow or green_room and enter the blue_room;|||;F((green_room | yellow_room) & Fblue_room);|||;['blue_room', 'yellow_room', 'green_room']
at yellow rectangle thru blue or red square but not yellow;|||;F((blue_room | red_room) & Fyellow_room);|||;['blue_room', 'yellow_room', 'red_room']
at the green_room through the red or yellow_room;|||;F((red_room | yellow_room) & Fgreen_room);|||;['yellow_room', 'red_room', 'green_room']
go through either the yellow or the green_room to get to the blue_room;|||;F((green_room | yellow_room) & Fblue_room);|||;['blue_room', 'yellow_room', 'green_room']
enter the yellow or red_room and proceed to the green_room;|||;F((red_room | yellow_room) & Fgreen_room);|||;['yellow_room', 'red_room', 'green_room']
Eventually (pickup crate 4, and after that, at park_1, deliver the crate, and remain in park_1 indefinitely);|||;F("p_crate_4 " & F("park_1 " & pd & Gpark_1));|||;['pd', 'park_1', '"p_crate_4 "', '"park_1 "']
Eventually, (pickup crate_4 and afterward at park_1 and deliver it and remain in park_1 permanently);|||;F("p_crate_4 " & F("park_1 " & pd & Gpark_1));|||;['pd', 'park_1', '"p_crate_4 "', '"park_1 "']
Eventually pickup crate_4 and then at park_1 and then put_down and remain in park_1;|||;F("p_crate_4 " & F("park_1 " & pd & Gpark_1));|||;['pd', 'park_1', '"p_crate_4 "', '"park_1 "']
Pick up crate_4 and take it to park_1 and stay there;|||;F("p_crate_4 " & F("park_1 " & pd & Gpark_1));|||;['pd', 'park_1', '"p_crate_4 "', '"park_1 "']
Eventually (pickup crate_4 and eventually at park_1 and put_down the crate_4 and stay in park_1);|||;F("p_crate_4 " & F("park_1 " & pd & Gpark_1));|||;['pd', 'park_1', '"p_crate_4 "', '"park_1 "']
Go to house_4 to pickup stack_4 and then proceed to street_2 and stay there;|||;F(house_4 & F(p_stack_4 & F(street_2 & Gstreet_2)));|||;['house_4', 'street_2', 'p_stack_4']
Eventually (at office_3, pickup document_1, and then at street_2 and remain there permanently);|||;F(office_3 & F(p_document_1 & F(street_2 & Gstreet_2)));|||;['office_3', 'street_2', 'p_document_1']
Get brochure_9 from table_2 and at park_4 and stay there;|||;F(table_2 & F(p_brochure_9 & F(park_4 & Gpark_4)));|||;['table_2', 'park_4', 'p_brochure_9']
Ensure you collect brochure_9 from table_2, travel to park_4, and remain there continuously;|||;F(table_2 & F(p_brochure_9 & F(park_4 & Gpark_4)));|||;['table_2', 'park_4', 'p_brochure_9']
Grab brochure_9 from table_2 and at park_4 and stay there;|||;F(table_2 & F(p_brochure_9 & F(park_4 & Gpark_4)));|||;['table_2', 'park_4', 'p_brochure_9']
Pick up stack_4 from house_4 and at street_2 and stay there;|||;F(house_4 & F(p_stack_4 & F(street_2 & Gstreet_2)));|||;['house_4', 'street_2', 'p_stack_4']
Go to kitchen_1 to pickup bottle_2 and remain in hall_2 afterward;|||;F(kitchen_1 & F(p_bottle_2 & F(hall_2 & Ghall_2)));|||;['kitchen_1', 'p_bottle_2', 'hall_2']
Pick up document_1 from office_3 and take it to street_2 and stay there;|||;F(office_3 & F(p_document_1 & F(street_2 & Gstreet_2)));|||;['office_3', 'street_2', 'p_document_1']
Pick up bottle_2 from kitchen_1 and at hall_2 and stay there;|||;F(kitchen_1 & F(p_bottle_2 & F(hall_2 & Ghall_2)));|||;['kitchen_1', 'p_bottle_2', 'hall_2']
Take bottle_2 from kitchen_1 and at hall_2, ensuring you stay there forever;|||;F(kitchen_1 & F(p_bottle_2 & F(hall_2 & Ghall_2)));|||;['kitchen_1', 'p_bottle_2', 'hall_2']
Go to warehouse_3 to collect package_2, deliver it to house_1, and photo there;|||;F(warehouse_3 & F(p_package_2 & F(house_1 & pd & photo)));|||;['warehouse_3', 'pd', 'photo', 'house_1', 'p_package_2']
